X(E/m),Y(N/m)
330208.440495168149937,4156779.587653002701700
330208.202395843283739,4156779.614722798112780
330207.982647779281251,4156779.674719174392521
330207.762219059397466,4156779.701427657622844
330207.585739948670380,4156779.716136869043112
330207.435539851489011,4156779.719208130147308
330207.276958229253069,4156779.744651989545673
330207.126758132362738,4156779.747723257634789
330206.923546232923400,4156779.751878506038338
330206.703117516881321,4156779.778587018605322
330206.483596355479676,4156779.849679400678724
330206.262713860953227,4156779.854195992462337
330206.077399454836268,4156779.869085900951177
330205.820268200594001,4156779.829941296018660
330205.662594148307107,4156779.899769050069153
330205.424494834849611,4156779.926838925573975
330205.160343408759218,4156779.976642734371126
330204.906161740655079,4156780.081745716743171
330204.659680920536630,4156780.131188210565597
330204.449221976974513,4156780.213195949792862
330204.291321047581732,4156780.271927764173597
330204.159472234779969,4156780.307925653178245
330203.912764529464766,4156780.346272202674299
330203.693697194161359,4156780.439556592144072
330203.491846669930965,4156780.510287722107023
330203.254881849337835,4156780.592837491538376
330203.061866635456681,4156780.663387964013964
330202.921182532212697,4156780.699566539376974
330202.780271537718363,4156780.724649150390178
330202.621009260066785,4156780.716805201955140
330202.461973879020661,4156780.720057221595198
330202.180605681904126,4156780.792414396069944
330201.969012298504822,4156780.818942367564887
330201.800914722203743,4156780.811279102228582
330201.624208745022770,4156780.814892474561930
330201.456111167906784,4156780.807229218073189
330201.280085879960097,4156780.844130496494472
330201.121504291775636,4156780.869574474170804
330200.875250406388659,4156780.930113050621003
330200.372545964899473,4156780.984795096330345
330200.153024883125909,4156781.055887648835778
330199.967483609158080,4156781.059681728016585
330199.817964224726893,4156781.096041024662554
330199.676826344919391,4156781.110027724877000
330199.491738869575784,4156781.136013746261597
330199.280145499855280,4156781.162541788071394
330199.077387429482769,4156781.188889160752296
330198.778575577074662,4156781.272703760303557
330198.603457906108815,4156781.353988962247968
330198.436041034874506,4156781.379613664466888
330198.269758669659495,4156781.460718201007694
330198.110950198606588,4156781.475066271144897
330197.917254337342456,4156781.512328967917711
330197.705887881340459,4156781.549953013192862
330197.504037429986056,4156781.620684291701764
330197.300825570477173,4156781.624839778058231
330197.142697811766993,4156781.672475765459239
330196.966672554262914,4156781.709377137944102
330196.790874200640246,4156781.757374478504062
330196.632065738551319,4156781.771722577977926
330196.304478996898979,4156781.745119628496468
330196.074307440605480,4156781.727625235915184
330195.872003197669983,4156781.776164620649070
330195.660863658995368,4156781.824884687550366
330195.370660248678178,4156781.897422770038247
330195.194408096955158,4156781.923228213097900
330195.036053446761798,4156781.959768274798989
330194.868636597064324,4156781.985393049195409
330194.639599567395635,4156782.023378528654575
330194.436841526825447,4156782.049726016819477
330194.217320513853338,4156782.120818728581071
330193.988283492100891,4156782.158804224804044
330193.812712068611290,4156782.217897597700357
330193.636459926841781,4156782.243703074287623
330193.478332195081748,4156782.291339133400470
330193.311142262478825,4156782.328059905674309
330193.117446436779574,4156782.365322716068476
330192.932359002123121,4156782.391308885533363
330192.730054792074952,4156782.439848348964006
330192.527523671276867,4156782.477291850838810
330192.342663151095621,4156782.514374001417309
330192.175246315775439,4156782.539998830761760
330192.007602574536577,4156782.554527697619051
330191.848794128745794,4156782.568875888828188
330191.663706701016054,4156782.594862088095397
330191.443278085556813,4156782.621571008581668
330191.240973885578569,4156782.670110510196537
330191.029607480275445,4156782.707734727300704
330190.844746967894025,4156782.744816911872476
330190.677557053335477,4156782.781537738628685
330190.518975523824338,4156782.806981922127306
330190.378291502653155,4156782.843160712625831
330190.210874677810352,4156782.868785581085831
330190.008116666111164,4156782.895133180543780
330189.814193954633083,4156782.921300100162625
330189.603054472594522,4156782.970020324923098
330189.391688080097083,4156783.007644584868103
330189.206827579764649,4156783.044726805761456
330189.030575464596041,4156783.070532381068915
330188.871767033007927,4156783.084880628623068
330188.703896389110014,4156783.088313597254455
330188.500911471783184,4156783.103565267752856
330188.289545086212456,4156783.141189556103200
330188.069570319843479,4156783.190090500749648
330187.858203937881626,4156783.227714801672846
330187.682178744173143,4156783.264616372063756
330187.496864425018430,4156783.279506699182093
330187.347345125570428,4156783.315866225399077
330187.171093019889668,4156783.341671841219068
330186.968335025361739,4156783.368019515182823
330186.774639244424179,4156783.405282474122941
330186.581397297792137,4156783.464737371075898
330186.370484760729596,4156783.524553643073887
330186.195140331168659,4156783.594743145164102
330186.045394122716971,4156783.620006729383022
330185.878431159188040,4156783.667823621071875
330185.719622738834005,4156783.682171930093318
330185.534989185631275,4156783.730350200086832
330185.323395907413214,4156783.756878599058837
330185.129927057074383,4156783.805237564723939
330184.900890107848682,4156783.843223314266652
330184.707648182520643,4156783.902678255923092
330184.549293607997242,4156783.939218521583825
330184.390712113061454,4156783.964662821963429
330184.232584460289218,4156784.012299060355872
330184.038888703449629,4156784.049562083557248
330183.809397924109362,4156784.065355931408703
330183.606866873800755,4156784.102799654472619
330183.385984471417032,4156784.107316859997809
330183.182772660744376,4156784.111472693271935
330183.006066737696528,4156784.115086465608329
330182.829133893246762,4156784.107604274526238
330182.670098564005457,4156784.110856676474214
330182.475948970648460,4156784.125927804969251
330182.263901863712817,4156784.130264350213110
330182.052308601560071,4156784.156792832072824
330181.823044748685788,4156784.183682701550424
330181.620513707748614,4156784.221126474440098
330181.444261632394046,4156784.246932211797684
330181.276844856212847,4156784.272557265125215
330181.109428078460041,4156784.298182319384068
330180.915505414246581,4156784.324349449947476
330180.712747455341741,4156784.350697277579457
330180.510216421971563,4156784.388141076080501
330180.280952578177676,4156784.415030989330262
330180.078421547776088,4156784.452474798075855
330179.884725814452395,4156784.489737919531763
330179.717309046187438,4156784.515363005455583
330179.549665350699797,4156784.529892125632614
330179.364351064432412,4156784.544782633893192
330179.161366189480759,4156784.560034532099962
330178.976732683950104,4156784.608212949242443
330178.774201662396081,4156784.645656791981310
330178.571670642355457,4156784.683100638445467
330178.395645510288887,4156784.720002408605069
330178.237064045097213,4156784.745446828659624
330178.078482578508556,4156784.770891252905130
330177.902003593742847,4156784.785601099487394
330177.699245651718229,4156784.811949001625180
330177.496714641340077,4156784.849392874166369
330177.276739966473542,4156784.898294108919799
330177.074662818107754,4156784.957929925527424
330176.898864626185969,4156785.005927694961429
330176.731447872007266,4156785.031552840489894
330176.572866416187026,4156785.056997291743755
330176.387552143423818,4156785.071887868456542
330176.175958915962838,4156785.098416503518820
330175.973200984648429,4156785.124764448031783
330175.752772464300506,4156785.151473789010197
330175.550014535081573,4156785.177821743302047
330175.382597787189297,4156785.203446915373206
330175.206118813250214,4156785.218156820628792
330175.047537364065647,4156785.243601302616298
330174.861996164137963,4156785.247395946644247
330174.650402943952940,4156785.273924619890749
330174.447645019739866,4156785.300272601656616
330174.218608144787140,4156785.338258649688214
330174.006787994760089,4156785.353691373951733
330173.812865368672647,4156785.379858673550189
330173.627551104640588,4156785.394749311264604
330173.459907433018088,4156785.409278554376215
330173.274366235593334,4156785.413073234260082
330173.062773022451438,4156785.439601949881762
330172.851633680169471,4156785.488322602119297
330172.649102699651849,4156785.525766596198082
330172.446117850020528,4156785.541018660645932
330172.270319691975601,4156785.589016527868807
330172.111511319992132,4156785.603365100920200
330171.961538240895607,4156785.617532974574715
330171.785513152717613,4156785.654434886761010
330171.573693011887372,4156785.669867672491819
330171.379770397790708,4156785.696035029832274
330171.168177195242606,4156785.722563792951405
330170.956810931325890,4156785.760188529267907
330170.771950552705675,4156785.797271163668483
330170.595698532182723,4156785.823077135719359
330170.428281809436157,4156785.848702408839017
330170.234586139966268,4156785.885965758003294
330170.031374361598864,4156785.890121914912015
330169.828389522095677,4156785.905374044086784
330169.617023266968317,4156785.942998814862221
330169.414265368483029,4156785.969346920028329
330169.238467233779375,4156786.017344853375107
330169.071277457522228,4156786.054066120181233
330168.895252385991625,4156786.090968095231801
330168.719454256235622,4156786.138966041617095
330168.525758599105757,4156786.176229432225227
330168.323908474412747,4156786.246961430646479
330168.121831409516744,4156786.306597468443215
330167.919527403428219,4156786.355137546081096
330167.743956227786839,4156786.414231475908309
330167.576993404305540,4156786.462048742454499
330167.427474230644293,4156786.498408632818609
330167.251222231658176,4156786.524214676115662
330167.048464351741131,4156786.550562839023769
330166.837098121875897,4156786.588187681511045
330166.625731893698685,4156786.625812528654933
330166.414138723630458,4156786.652341415639967
330166.229051436064765,4156786.678328186739236
330166.052572501474060,4156786.693038288038224
330165.902599446359091,4156786.707206272520125
330165.734955806343351,4156786.721735673956573
330165.540352393756621,4156786.714615267701447
330165.346429815399460,4156786.740782767534256
330165.126455247402191,4156786.789684327784926
330164.914862084202468,4156786.816213252022862
330164.720939509454183,4156786.842380765359849
330164.553295870660804,4156786.856910191942006
330164.403095875692088,4156786.859982236754149
330164.235225290991366,4156786.863415701780468
330164.040848827396985,4156786.867391297593713
330163.838090959587134,4156786.893739540129900
330163.636013936775271,4156786.953375689685345
330163.424193832906894,4156786.968808683566749
330163.230725162429735,4156787.017168167978525
330163.054927078774199,4156787.065166234970093
330162.887964290392119,4156787.112983592785895
330162.729382902500220,4156787.138428313657641
330162.553357874974608,4156787.175330423749983
330162.351053917780519,4156787.223870637826622
330162.157585255859885,4156787.272230146452785
330161.946446009445935,4156787.320951080881059
330161.744142060750164,4156787.369491309393197
330161.585106777842157,4156787.372744116466492
330161.426752347731963,4156787.409284828230739
330161.259335673064925,4156787.434910288080573
330161.074021462118253,4156787.449801208451390
330160.871263616310898,4156787.476149524562061
330160.668732722755522,4156787.513593813870102
330160.465974879218265,4156787.539942139759660
330160.280887622910086,4156787.565929044503719
330160.104408710729331,4156787.580639273393899
330159.936992042174097,4156787.606264760717750
330159.769348421948962,4156787.620794284623116
330159.575198925216682,4156787.635865951422602
330159.371987180667929,4156787.640022370964289
330159.178291588905267,4156787.677285982761532
330158.958090119704138,4156787.715091740712523
330158.755786191904917,4156787.763632043264806
330158.579988144978415,4156787.811630205716938
330158.412571486318484,4156787.837255724240094
330158.244927871855907,4156787.851785279344767
330158.051005333894864,4156787.877952949143946
330157.839185256103519,4156787.893386088311672
330157.645489675225690,4156787.930649735964835
330157.433896554750390,4156787.957178852986544
330157.240200976666529,4156787.994442509021610
330157.063949031580705,4156788.020248770713806
330156.887470128946006,4156788.034959070384502
330156.702609847125132,4156788.072042022366077
330156.517295653000474,4156788.086933044716716
330156.323146168957464,4156788.102004788350314
330156.128996680839919,4156788.117076538037509
330155.926238862681203,4156788.143424976151437
330155.732543293852359,4156788.180688669439405
330155.565353604150005,4156788.217410211451352
330155.397936959750950,4156788.243035790976137
330155.248190899030305,4156788.268299936782569
330155.071938961511478,4156788.294106240384281
330154.877789482939988,4156788.309178018942475
330154.693156173219904,4156788.357356982771307
330154.491079240106046,4156788.416993359103799
330154.306445934576914,4156788.465172333177179
330154.148318507941440,4156788.512809151783586
330153.998799417051487,4156788.549169287551194
330153.840671995712910,4156788.596806112676859
330153.664193107164465,4156788.611516479868442
330153.470043634704780,4156788.626588292419910
330153.267512792954221,4156788.664032762404531
330153.055919699021615,4156788.690561992116272
330152.835945237660781,4156788.739463882520795
330152.642703617108054,4156788.798919582273811
330152.457389441551641,4156788.813810695894063
330152.280910560744815,4156788.828521092422307
330152.104204715287779,4156788.832135526463389
330151.910055248765275,4156788.847207374870777
330151.715905782708433,4156788.862279227934778
330151.513601918180939,4156788.910819708835334
330151.302462761581410,4156788.959540918935090
330151.108994188718498,4156789.007900687400252
330150.932969241635874,4156789.044803047087044
330150.774614877416752,4156789.081343964207917
330150.607198260026053,4156789.106969641521573
330150.413275765837170,4156789.133137491066009
330150.219807203277014,4156789.181497282348573
330150.026565608510282,4156789.240953044034541
330149.824261758709326,4156789.289493566844612
330149.631020168773830,4156789.348949336912483
330149.446386906492990,4156789.397128420416266
330149.288032556301914,4156789.433669367339462
330149.129678205004893,4156789.470210317987949
330148.962034631753340,4156789.484740060288459
330148.759276858123485,4156789.511088676284999
330148.574416635907255,4156789.548171811737120
330148.371885832340922,4156789.585616403259337
330148.169355030404404,4156789.623061001766473
330147.984494812553748,4156789.660144149325788
330147.817078212392516,4156789.685769883450121
330147.649661610892508,4156789.711395620368421
330147.490853334660642,4156789.725744667463005
330147.296249952982180,4156789.718624689616263
330147.111162770655937,4156789.744611891452223
330146.908858946408145,4156789.793152487371117
330146.697719833115116,4156789.841873814817518
330146.521921888808720,4156789.889872237574309
330146.363340585143305,4156789.915317272301763
330146.204986255266704,4156789.951858278363943
330146.037569662323222,4156789.977484048809856
330145.843420225835871,4156789.992556039243937
330145.649724732909817,4156790.029819971416146
330145.447420922340825,4156790.078360602259636
330145.245117113809101,4156790.126901239156723
330145.060483889188617,4156790.175080421380699
330144.893067305325530,4156790.200706215575337
330144.734486010915134,4156790.226151281967759
330144.567069428740069,4156790.251777081284672
330144.381755290203728,4156790.266668377444148
330144.178997544222511,4156790.293017105665058
330143.976466772961430,4156790.330461807083338
330143.765100712538697,4156790.368087241891772
330143.570951286470518,4156790.383159288205206
330143.386091100750491,4156790.420242539606988
330143.218447550316341,4156790.434772401116788
330143.068474579369649,4156790.448940801434219
330142.891995739133563,4156790.463651400059462
330142.698300266754813,4156790.500915398821235
330142.495542529504746,4156790.527264168951660
330142.284176478744484,4156790.564889643341303
330142.081645720289089,4156790.602334389928728
330141.896785544231534,4156790.639417677186430
330141.720533683372196,4156790.665224267635494
330141.562179383588955,4156790.701765362638980
330141.403144150855951,4156790.705018559005111
330141.217830026696902,4156790.719909927807748
330141.015526253089774,4156790.768450668547302
330140.804387191194110,4156790.817172148264945
330140.610691733949352,4156790.854436197783798
330140.417223256663419,4156790.902796218171716
330140.241198383155279,4156790.939698809292167
330140.082390135503374,4156790.954047998413444
330139.914973575039767,4156790.979673894587904
330139.738267766253557,4156790.983288592193276
330139.544118358986452,4156790.998360732104629
330139.350649889907800,4156791.046720778103918
330139.130448570009321,4156791.084527068771422
330138.936299165419769,4156791.099599224049598
330138.751212030008901,4156791.125586613547057
330138.583795475657098,4156791.151212535332888
330138.425441195780877,4156791.187753690406680
330138.239900100277737,4156791.191549157258123
330138.019698789925314,4156791.229355479590595
330137.834611659171060,4156791.255342890042812
330137.631853949395008,4156791.281691779382527
330137.429323225398548,4156791.319136641453952
330137.235627788468264,4156791.356400770135224
330137.068211244186386,4156791.382026722654700
330136.918238294776529,4156791.396195234730840
330136.741532494837884,4156791.399809997994453
330136.538547806791030,4156791.415062947198749
330136.344625393161550,4156791.441231129691005
330136.142094674985856,4156791.478676022961736
330135.930955653195269,4156791.527397628873587
330135.737487213104032,4156791.575757759623230
330135.570070673886221,4156791.601383743807673
330135.411489427438937,4156791.626828990876675
330135.235010616946965,4156791.641539753880352
330135.049696514848620,4156791.656431257724762
330134.846938817761838,4156791.682780215982348
330134.635572820785455,4156791.720405888743699
330134.424433811916970,4156791.769127532839775
330134.230284425895661,4156791.784199798014015
330134.054259591444861,4156791.821102519519627
330133.886616075411439,4156791.835632568690926
330133.728261822194327,4156791.872173816431314
330133.534112436696887,4156791.887246097903699
330133.340190039773006,4156791.913414351642132
330133.146494634449482,4156791.950678577646613
330132.934674669988453,4156791.966112357564270
330132.749814556562342,4156792.003195849712938
330132.574016720871441,4156792.051194571424276
330132.415435486822389,4156792.076639876235276
330132.248245956259780,4156792.113361895550042
330132.054096577106975,4156792.128434210550040
330131.851338899403345,4156792.154783242847770
330131.648581222631037,4156792.181132280267775
330131.446277528302744,4156792.229673257097602
330131.252355143311433,4156792.255841560196131
330131.067495039547794,4156792.292925090994686
330130.900078526407015,4156792.318551169708371
330130.741724292573053,4156792.355092473328114
330130.557091186870821,4156792.403271983377635
330130.381066377856769,4156792.440174784511328
330130.231320444727316,4156792.465439386665821
330130.090409803611692,4156792.490523247048259
330129.949953148607165,4156792.537799044046551
330129.826940077764448,4156792.573617382906377
330129.739268167759292,4156792.608712744433433
330129.642987958271988,4156792.655084815807641
330129.555543043126818,4156792.701276148203760
330129.441592260438483,4156792.748009715694934
330129.345766043348704,4156792.816573727410287
330129.267156417830847,4156792.862584313843399
330129.197382081649266,4156792.908414154779166
330129.127380754624028,4156792.943148028105497
330129.101555868401192,4156792.976978169754148
330129.093401561491191,4156793.010446819476783
